,fromlong,fromlat,tolong,tolat
8453,40.77409,-73.87303,40.77414,-73.87302
8454,40.77407,-73.87291,40.77413,-73.87306
8455,40.77402,-73.87293,40.77416,-73.87284
8456,40.74998,-73.9915,40.75012,-73.99143
8457,40.64862,-73.78408,40.64865,-73.78359
8458,40.77928,-73.96218,40.77928,-73.96218
8459,40.77405,-73.87286,40.77407,-73.87326
8460,40.76044,-74.00286,40.76049,-74.00283
8461,40.76042,-74.00289,40.76052,-74.00281
8462,40.75113,-73.99408,40.75123,-73.99413
8463,40.77397,-73.87306,40.77402,-73.87296
8464,40.75008,-73.99143,40.75016,-73.99141
8465,40.75225,-73.97817,40.75225,-73.97798
8466,40.7737,-73.87087,40.77381,-73.87088
8467,40.76049,-74.00282,40.76057,-74.0028
8468,40.7512,-73.99406,40.75125,-73.99412
8469,40.75003,-73.9916,40.75028,-73.99128
8470,40.75027,-73.99128,40.75033,-73.99134
8471,40.75115,-73.99414,40.75115,-73.99414
8472,40.77375,-73.87084,40.77383,-73.87107
8473,40.76895,-73.86277,40.76903,-73.86276
8474,40.77362,-73.87062,40.77373,-73.87085
8475,40.7498,-73.9916,40.75019,-73.99169
8476,40.74425,-74.00662,40.74451,-74.00643
8477,40.74977,-73.99138,40.74998,-73.99163
8478,40.77407,-73.87315,40.77415,-73.87312
8479,40.64461,-73.78211,40.64474,-73.78202
8480,40.76874,-73.86283,40.76874,-73.86283
8481,40.74988,-73.99169,40.75011,-73.99146
8482,40.77362,-73.87072,40.77371,-73.87088
8483,40.75244,-73.97792,40.75244,-73.97792
8484,40.77412,-73.8732,40.77412,-73.8732
8485,40.64469,-73.78204,40.64469,-73.78186
8486,40.78055,-73.97657,40.78055,-73.97657
8487,40.75233,-73.97811,40.75241,-73.97817
8488,40.75113,-73.99417,40.75126,-73.99411
8489,40.75519,-73.96514,40.75519,-73.96514
8490,40.76049,-74.00283,40.76057,-74.00279
8491,40.75003,-73.9916,40.75027,-73.99128
8492,40.74982,-73.99143,40.74982,-73.99143
8493,40.77893,-73.9624,40.77922,-73.96218
8494,40.74996,-73.99156,40.75016,-73.99131
8495,40.77397,-73.87306,40.77416,-73.87306
8496,40.75114,-73.99415,40.75114,-73.99414
8497,40.73545,-73.99816,40.73545,-73.99816
8498,40.77413,-73.87306,40.77419,-73.873
8499,40.64466,-73.78186,40.64468,-73.78189
8500,40.75104,-73.99411,40.75111,-73.99407
8501,40.7512,-73.99406,40.75122,-73.9941
8502,40.64461,-73.78211,40.64463,-73.78199
8503,40.75011,-73.99146,40.75014,-73.99149
8504,40.75114,-73.99401,40.75121,-73.99401
8505,40.75086,-73.99082,40.75086,-73.99082
8506,40.77407,-73.87326,40.77412,-73.87303
8507,40.74993,-73.99153,40.74996,-73.99147
8508,40.75113,-73.99408,40.75114,-73.99408
8509,40.75111,-73.9942,40.75111,-73.99418
8510,40.77402,-73.87303,40.77412,-73.87316
8511,40.75004,-73.99153,40.75004,-73.99153
8512,40.75118,-73.99406,40.7512,-73.99402
8513,40.75123,-73.99407,40.75133,-73.99407
8514,40.7741,-73.87319,40.7741,-73.87301
8515,40.75106,-73.99411,40.75117,-73.99406
8516,40.7512,-73.99408,40.75125,-73.99402
8517,40.77405,-73.87307,40.7741,-73.87313
8518,40.76047,-74.0029,40.76054,-74.0028
8519,40.77299,-73.88526,40.77312,-73.88532
8520,40.74972,-73.99153,40.74987,-73.9915
8521,40.77378,-73.87095,40.77386,-73.87093
8522,40.74079,-74.00762,40.741,-74.00756
8523,40.75114,-73.99401,40.75123,-73.99405
8524,40.75106,-73.99419,40.75109,-73.99416
8525,40.74998,-73.99141,40.75012,-73.9915
8526,40.75109,-73.99423,40.75128,-73.994
8527,40.75059,-73.99459,40.75096,-73.99427
8528,40.74996,-73.99138,40.75017,-73.9915
8529,40.77404,-73.87297,40.77404,-73.87297
8530,40.75099,-73.99426,40.75121,-73.99401
8531,40.77405,-73.87297,40.77414,-73.87302
8532,40.64535,-73.77671,40.64535,-73.77671
8533,40.74086,-74.00759,40.74087,-74.00756
8534,40.77406,-73.87306,40.7741,-73.87294
8535,40.75001,-73.99162,40.75019,-73.9913
8536,40.75107,-73.99415,40.75121,-73.99411
8537,40.76042,-74.00286,40.76047,-74.0029
8538,40.75124,-73.99404,40.75125,-73.99407
8539,40.75002,-73.99156,40.75002,-73.99156
8540,40.73839,-74.00382,40.73839,-74.00382
8541,40.75102,-73.99423,40.75115,-73.99414
8542,40.75106,-73.9942,40.75125,-73.994
8543,40.75112,-73.99424,40.75122,-73.99404
8544,40.64458,-73.78221,40.64471,-73.78211
8545,40.74016,-74.00588,40.74018,-74.00592
8546,40.7512,-73.99404,40.75146,-73.99404
8547,40.75236,-73.97821,40.75244,-73.97821
8548,40.75114,-73.99415,40.75116,-73.99411
8549,40.77367,-73.87079,40.7737,-73.87085
8550,40.74988,-73.99156,40.75011,-73.99143
8551,40.774,-73.87303,40.77407,-73.873
8552,40.7509,-73.99076,40.7509,-73.99076
8553,40.77915,-73.96225,40.77917,-73.96218
8554,40.73387,-73.98062,40.73387,-73.98061
8555,40.77405,-73.87293,40.77406,-73.87306
8556,40.75001,-73.99131,40.75004,-73.99153
8557,40.774,-73.87312,40.77407,-73.87326
8558,40.74972,-73.99134,40.75006,-73.99138
8559,40.75122,-73.99405,40.75125,-73.994
8560,40.75603,-73.99066,40.75603,-73.99066
8561,40.75099,-73.99423,40.75127,-73.99405
8562,40.75109,-73.99417,40.75133,-73.99398
8563,40.75106,-73.9941,40.7512,-73.99418
8564,40.64463,-73.78195,40.64469,-73.7818
8565,40.74988,-73.99146,40.74996,-73.99147
8566,40.73321,-74.00634,40.73329,-74.00634
8567,40.77914,-73.96218,40.77917,-73.96228
8568,40.76041,-74.00285,40.76044,-74.00286
8569,40.74003,-74.00598,40.74026,-74.00588
8570,40.7523,-73.97825,40.7523,-73.97825
8571,40.76974,-73.86344,40.76979,-73.86353
8572,40.77377,-73.87091,40.77378,-73.87088
8573,40.74988,-73.99163,40.75006,-73.9913
8574,40.75101,-73.99414,40.75104,-73.99403
8575,40.7736,-73.87065,40.77382,-73.87091
8576,40.77412,-73.87301,40.77412,-73.87301
8577,40.77402,-73.87287,40.7741,-73.87306
8578,40.77362,-73.87068,40.77377,-73.87091
8579,40.7498,-73.99131,40.74988,-73.99169
8580,40.75114,-73.99417,40.75117,-73.99411
8581,40.75233,-73.97814,40.75236,-73.97827
8582,40.75106,-73.99419,40.75122,-73.99407
8583,40.77409,-73.87316,40.77416,-73.87304
8584,40.64468,-73.78208,40.64469,-73.78195
8585,40.75006,-73.99134,40.75009,-73.9914
8586,40.75104,-73.99414,40.75116,-73.99411
8587,40.75019,-73.99169,40.75019,-73.99169
8588,40.77,-73.86325,40.77003,-73.86338
8589,40.77362,-73.87081,40.77368,-73.87078
8590,40.74977,-73.99121,40.74996,-73.99144
8591,40.76982,-73.86347,40.76995,-73.86341
8592,40.75112,-73.99414,40.75113,-73.99414
8593,40.77405,-73.87284,40.77412,-73.87319
8594,40.73387,-73.98062,40.73387,-73.98062
8595,40.75019,-73.9915,40.75019,-73.9915
8596,40.75122,-73.99417,40.75126,-73.99411
8597,40.74998,-73.99163,40.75027,-73.99134
8598,40.75099,-73.99417,40.75107,-73.99415
8599,40.77365,-73.87077,40.77373,-73.87094
8600,40.77407,-73.87326,40.77419,-73.873
8601,40.76987,-73.86351,40.77001,-73.86328
8602,40.77413,-73.87301,40.77416,-73.87297
8603,40.75006,-73.99134,40.75019,-73.9914
8604,40.74996,-73.99144,40.75003,-73.99156
8605,40.74081,-74.00765,40.74087,-74.00759
8606,40.7741,-73.8729,40.77413,-73.87312
8607,40.77402,-73.87302,40.77407,-73.87326
8608,40.74972,-73.99153,40.74972,-73.99153
8609,40.77404,-73.873,40.77423,-73.87294
8610,40.77363,-73.87077,40.7737,-73.87081
8611,40.77416,-73.87284,40.77418,-73.87306
8612,40.75231,-73.97817,40.75246,-73.97805
8613,40.77919,-73.96228,40.77928,-73.96212
8614,40.64474,-73.78179,40.64474,-73.78179
8615,40.75059,-73.99446,40.75093,-73.99411
8616,40.77407,-73.87313,40.7741,-73.87306
8617,40.75115,-73.99411,40.75118,-73.99406
8618,40.74079,-74.00765,40.74091,-74.00753
8619,40.74998,-73.99141,40.75019,-73.99136
8620,40.77368,-73.87079,40.77383,-73.87088
8621,40.7499,-73.9915,40.7503,-73.9914
8622,40.74998,-73.99147,40.75032,-73.99143
8623,40.76396,-73.97319,40.76396,-73.97319
8624,40.7741,-73.87302,40.77421,-73.87306
8625,40.73064,-74.00173,40.73091,-74.00144
8626,40.75104,-73.99416,40.75109,-73.99423
8627,40.75099,-73.99417,40.75133,-73.99395
8628,40.75117,-73.99398,40.7513,-73.99404
8629,40.76995,-73.86337,40.76998,-73.86363
8630,40.77405,-73.8732,40.77421,-73.87284
8631,40.75096,-73.99427,40.75122,-73.99411
8632,40.74972,-73.9916,40.74998,-73.99141
8633,40.77402,-73.87296,40.7741,-73.87315
8634,40.75619,-73.99047,40.75619,-73.99028
8635,40.75107,-73.99417,40.75109,-73.99416
8636,40.77397,-73.87284,40.77404,-73.87298
8637,40.74979,-73.9915,40.74993,-73.9916
8638,40.774,-73.87312,40.77426,-73.87294
8639,40.75004,-73.99141,40.75027,-73.99128
8640,40.78068,-73.97283,40.78068,-73.9728
8641,40.75228,-73.97785,40.7523,-73.97825
8642,40.77305,-73.88533,40.77305,-73.88533
8643,40.76041,-74.00285,40.76044,-74.00287
8644,40.75606,-73.99066,40.75606,-73.99066
8645,40.76052,-74.00279,40.76058,-74.00276
8646,40.75233,-73.97805,40.75246,-73.97814
8647,40.77407,-73.87294,40.77416,-73.87313
8648,40.76969,-73.86351,40.76976,-73.86341
8649,40.76974,-73.86341,40.76987,-73.86347
8650,40.75009,-73.99491,40.75009,-73.99491
8651,40.75096,-73.99427,40.75104,-73.9941
8652,40.75106,-73.9941,40.75115,-73.99411
8653,40.75104,-73.99417,40.75119,-73.99416
8654,40.64464,-73.78206,40.64468,-73.78199
8655,40.75101,-73.9942,40.75109,-73.99423
8656,40.74993,-73.99153,40.74995,-73.9915
8657,40.77925,-73.96221,40.77925,-73.96221
8658,40.75053,-73.99459,40.75053,-73.99459
8659,40.70537,-74.01715,40.70539,-74.01718
8660,40.75611,-73.9905,40.75624,-73.9906
8661,40.74,-73.99481,40.74,-73.99481
8662,40.77415,-73.87293,40.77418,-73.87297
8663,40.75096,-73.99427,40.75119,-73.99404
8664,40.77373,-73.87085,40.77378,-73.87095
8665,40.75106,-73.99405,40.7512,-73.99416
8666,40.75117,-73.99418,40.7512,-73.99404
8667,40.77367,-73.87079,40.77378,-73.87087
8668,40.75008,-73.99154,40.75022,-73.99134
8669,40.77367,-73.87078,40.77375,-73.87077
8670,40.75231,-73.97821,40.75244,-73.97811
8671,40.75003,-73.99156,40.75019,-73.99169
8672,40.7442,-74.00665,40.7442,-74.00665
8673,40.75104,-73.99404,40.75115,-73.99417
8674,40.75043,-73.99462,40.75056,-73.99452
8675,40.77412,-73.87294,40.77417,-73.87306
8676,40.76969,-73.86351,40.76995,-73.86334
8677,40.77368,-73.8709,40.77377,-73.87091
8678,40.74021,-74.00576,40.74023,-74.00582
8679,40.77408,-73.87304,40.7741,-73.8729
8680,40.75112,-73.9941,40.7512,-73.99406
8681,40.75106,-73.9941,40.75128,-73.994
8682,40.75009,-73.99166,40.75012,-73.99143
8683,40.75012,-73.99157,40.75019,-73.99131
8684,40.77407,-73.87301,40.77408,-73.87304
8685,40.77307,-73.88536,40.77307,-73.88536
8686,40.77414,-73.87302,40.77415,-73.87284
8687,40.74987,-73.9915,40.75005,-73.99131
8688,40.77413,-73.87303,40.77413,-73.87303
8689,40.75112,-73.99408,40.75122,-73.9941
8690,40.64461,-73.78211,40.64468,-73.78189
8691,40.75098,-73.9942,40.75112,-73.99424
8692,40.75114,-73.99414,40.7512,-73.99403
8693,40.74987,-73.99153,40.75012,-73.99143
8694,40.64456,-73.78215,40.64477,-73.78191
8695,40.75003,-73.99156,40.75033,-73.99147
8696,40.75106,-73.99407,40.75109,-73.99411
8697,40.76974,-73.86341,40.76993,-73.86328
8698,40.73986,-74.00238,40.73987,-74.00234
8699,40.77402,-73.87303,40.77417,-73.8731
8700,40.77405,-73.873,40.77407,-73.87313
8701,40.74993,-73.99157,40.74998,-73.9914
8702,40.75112,-73.99408,40.75146,-73.99404
8703,40.74996,-73.99156,40.75035,-73.99131
8704,40.77405,-73.8732,40.77413,-73.87301
8705,40.64468,-73.78179,40.64477,-73.78179
8706,40.77404,-73.87297,40.77421,-73.87313
8707,40.76882,-73.8627,40.76885,-73.86273
8708,40.77412,-73.87319,40.77416,-73.87313
8709,40.7736,-73.87065,40.7737,-73.87079
8710,40.74977,-73.9915,40.75009,-73.99153
8711,40.74086,-74.00759,40.74087,-74.00758
8712,40.74974,-73.99134,40.74985,-73.99172
8713,40.75109,-73.99411,40.75132,-73.99404
8714,40.77364,-73.87071,40.77373,-73.87071
8715,40.77373,-73.87094,40.77381,-73.87088
8716,40.76879,-73.86267,40.7689,-73.86264
8717,40.74977,-73.99138,40.75019,-73.9915
8718,40.76993,-73.86334,40.76995,-73.86337
8719,40.77415,-73.87303,40.77416,-73.87304
8720,40.75028,-73.99128,40.75028,-73.99128
8721,40.77917,-73.96228,40.77917,-73.96228
8722,40.77404,-73.87308,40.7741,-73.87313
8723,40.75125,-73.99407,40.75133,-73.99407
8724,40.76976,-73.8636,40.76989,-73.86354
8725,40.75119,-73.99404,40.75123,-73.99413
8726,40.77368,-73.87079,40.77373,-73.87071
8727,40.75096,-73.99427,40.75102,-73.99423
8728,40.75619,-73.99034,40.7563,-73.99047
8729,40.77368,-73.87094,40.77375,-73.8709
8730,40.7499,-73.9915,40.7499,-73.9915
8731,40.77412,-73.87301,40.77423,-73.87297
8732,40.74991,-73.99143,40.74998,-73.99141
8733,40.77912,-73.96225,40.77921,-73.96221
8734,40.77406,-73.87303,40.7741,-73.87294
8735,40.75019,-73.99154,40.75027,-73.99137
8736,40.75056,-73.99449,40.75059,-73.99462
8737,40.74988,-73.99146,40.74998,-73.99141
8738,40.75091,-73.99433,40.7512,-73.99408
8739,40.75104,-73.99417,40.75106,-73.99407
8740,40.64471,-73.78211,40.64472,-73.78193
8741,40.77399,-73.87303,40.77413,-73.87313
8742,40.74983,-73.9914,40.75014,-73.99131
8743,40.75106,-73.99411,40.75116,-73.99409
8744,40.75006,-73.99141,40.75019,-73.99131
8745,40.74988,-73.99163,40.75006,-73.99127
8746,40.75101,-73.9942,40.75114,-73.99414
8747,40.74985,-73.99172,40.75019,-73.99169
8748,40.77405,-73.87307,40.7741,-73.87294
8749,40.77413,-73.87301,40.77417,-73.8729
8750,40.77909,-73.96227,40.77912,-73.96225
8751,40.77413,-73.87301,40.77415,-73.87312
8752,40.74998,-73.9915,40.75011,-73.9914
8753,40.76876,-73.86293,40.76885,-73.86273
8754,40.75242,-73.97814,40.75249,-73.97801
8755,40.76039,-74.0029,40.76057,-74.00273
8756,40.75112,-73.99418,40.75114,-73.99401
8757,40.75608,-73.99059,40.75619,-73.99047
8758,40.74974,-73.99134,40.75001,-73.99131
8759,40.77901,-73.96228,40.77917,-73.96228
8760,40.77368,-73.87078,40.7737,-73.87075
8761,40.77367,-73.87084,40.77367,-73.87084
8762,40.77407,-73.87296,40.77413,-73.87301
8763,40.73995,-74.00601,40.74005,-74.00598
8764,40.75008,-73.9916,40.75019,-73.99136
8765,40.74076,-74.00762,40.74086,-74.00759
8766,40.75104,-73.99411,40.75137,-73.99407
8767,40.77416,-73.87294,40.77418,-73.8729
8768,40.7215,-73.98905,40.72151,-73.98905
8769,40.76878,-73.86274,40.76878,-73.86274
8770,40.7736,-73.87065,40.77383,-73.87091
8771,40.76976,-73.86341,40.76976,-73.86341
8772,40.7736,-73.87075,40.77381,-73.87081
8773,40.77404,-73.873,40.77412,-73.873
8774,40.76977,-73.86366,40.76996,-73.86325
8775,40.77413,-73.87306,40.7742,-73.873
8776,40.64466,-73.78208,40.64466,-73.78208
8777,40.77906,-73.96231,40.77907,-73.9623
8778,40.74272,-73.99291,40.74272,-73.99291
8779,40.77907,-73.9623,40.77921,-73.96221
8780,40.7523,-73.97814,40.75252,-73.97805
8781,40.77368,-73.87093,40.77378,-73.87095
8782,40.74996,-73.99138,40.75006,-73.99138
8783,40.75619,-73.99034,40.75622,-73.99079
8784,40.64474,-73.78179,40.64477,-73.78177
8785,40.77406,-73.87306,40.77412,-73.8731
8786,40.74995,-73.99169,40.75009,-73.99153
8787,40.74979,-73.99156,40.75014,-73.99156
8788,40.77396,-73.87287,40.77418,-73.87294
8789,40.74988,-73.99163,40.75001,-73.99172
8790,40.77378,-73.87097,40.77381,-73.87094
8791,40.75233,-73.97795,40.75239,-73.97805
8792,40.74979,-73.99156,40.74998,-73.9915
8793,40.73167,-74.00109,40.73167,-74.00109
8794,40.74008,-74.00592,40.74031,-74.00579
8795,40.7523,-73.97821,40.75242,-73.97814
8796,40.77402,-73.87307,40.77407,-73.87316
8797,40.75102,-73.99418,40.75131,-73.99398
8798,40.74,-74.00601,40.74018,-74.00582
8799,40.75093,-73.99411,40.75119,-73.99411
8800,40.77412,-73.8729,40.77415,-73.87305
8801,40.64469,-73.78195,40.64479,-73.78192
8802,40.75085,-73.9943,40.75116,-73.99407
8803,40.75104,-73.9941,40.75117,-73.99399
8804,40.75003,-73.9915,40.75019,-73.99154
8805,40.77364,-73.87071,40.77367,-73.87068
8806,40.75011,-73.9914,40.75016,-73.99131
8807,40.75098,-73.99423,40.75119,-73.99416
8808,40.75136,-73.99403,40.75136,-73.99403
8809,40.64865,-73.78359,40.64865,-73.78359
8810,40.74982,-73.9916,40.75008,-73.99143
8811,40.75105,-73.99411,40.75114,-73.99411
8812,40.77402,-73.87303,40.77407,-73.87296
8813,40.77365,-73.87077,40.77384,-73.871
8814,40.77405,-73.87304,40.77421,-73.87306
8815,40.77406,-73.87306,40.77418,-73.87299
8816,40.75009,-73.99172,40.75025,-73.9914
8817,40.77405,-73.87307,40.77412,-73.87309
8818,40.76874,-73.86283,40.7689,-73.86264
8819,40.75102,-73.99423,40.75133,-73.99398
8820,40.75099,-73.99426,40.75125,-73.99405
8821,40.76042,-74.00289,40.7605,-74.00287
8822,40.75003,-73.99153,40.75025,-73.99147
8823,40.77399,-73.87329,40.77411,-73.873
8824,40.77417,-73.8731,40.77417,-73.8729
8825,40.76436,-73.99581,40.76443,-73.99578
8826,40.75098,-73.99423,40.75111,-73.99412
8827,40.75003,-73.99159,40.75011,-73.9914
8828,40.77405,-73.8729,40.77415,-73.87305
8829,40.74996,-73.9916,40.74996,-73.99144
8830,40.75116,-73.99409,40.75118,-73.99406
8831,40.77415,-73.87293,40.77419,-73.873
8832,40.74977,-73.99138,40.75019,-73.99131
8833,40.77405,-73.87303,40.77411,-73.873
8834,40.75104,-73.99411,40.75112,-73.99408
8835,40.7741,-73.87306,40.77416,-73.87297
8836,40.75001,-73.99166,40.75012,-73.99143
8837,40.7605,-74.00289,40.76055,-74.00279
8838,40.74988,-73.9915,40.75004,-73.99162
8839,40.74003,-74.00598,40.74034,-74.00572
8840,40.77362,-73.87072,40.77376,-73.87097
8841,40.74996,-73.99163,40.75017,-73.9914
8842,40.75106,-73.99411,40.75127,-73.99405
8843,40.77394,-73.87319,40.774,-73.87312
8844,40.72219,-73.9971,40.72219,-73.9971
8845,40.77893,-73.9624,40.77906,-73.96234
8846,40.75101,-73.99414,40.75126,-73.99411
8847,40.75114,-73.99401,40.75122,-73.9942
8848,40.77365,-73.87072,40.77365,-73.87072
8849,40.74972,-73.9916,40.74977,-73.9915
8850,40.77402,-73.87303,40.77413,-73.87301
8851,40.75233,-73.97811,40.75246,-73.97805
8852,40.7741,-73.87303,40.77413,-73.87316
8853,40.77373,-73.87097,40.77373,-73.87082
8854,40.75218,-73.97834,40.75236,-73.97801
8855,40.77413,-73.87306,40.77415,-73.8729
8856,40.74079,-74.00765,40.74087,-74.00762
8857,40.77405,-73.87284,40.77418,-73.8729
8858,40.75228,-73.97811,40.75244,-73.97814
8859,40.74988,-73.99163,40.75006,-73.99128
8860,40.77394,-73.87291,40.7741,-73.8731
8861,40.75104,-73.99416,40.75106,-73.99411
8862,40.75098,-73.9942,40.75131,-73.99405
8863,40.75091,-74.00559,40.75091,-74.00559
8864,40.75115,-73.99417,40.75122,-73.99405
8865,40.75105,-73.99411,40.75123,-73.99413
8866,40.77368,-73.87094,40.77368,-73.87094
8867,40.77413,-73.87316,40.77415,-73.87312
8868,40.64467,-73.78205,40.64474,-73.78186
8869,40.77407,-73.87307,40.77415,-73.8731
8870,40.77404,-73.87298,40.77405,-73.87294
8871,40.75001,-73.99172,40.75012,-73.9915
8872,40.7605,-74.00287,40.76054,-74.0028
8873,40.77367,-73.87068,40.77382,-73.87091
8874,40.78081,-73.97267,40.78081,-73.97267
8875,40.64469,-73.78208,40.6448,-73.78186
8876,40.76971,-73.8636,40.76993,-73.86315
8877,40.74993,-73.99165,40.75003,-73.99141
8878,40.75006,-73.99134,40.75014,-73.99131
8879,40.7499,-73.99153,40.75019,-73.9914
8880,40.77415,-73.87311,40.77421,-73.87306
8881,40.75014,-73.99137,40.75016,-73.99131
8882,40.75233,-73.97795,40.75241,-73.97834
8883,40.74996,-73.99147,40.75006,-73.99163
8884,40.75003,-73.99153,40.75012,-73.99157
8885,40.77402,-73.87293,40.77414,-73.87302
8886,40.64464,-73.78192,40.6447,-73.78179
8887,40.75025,-73.99147,40.75032,-73.99143
8888,40.64469,-73.78208,40.64469,-73.78188
8889,40.75003,-73.99156,40.75006,-73.9914
8890,40.75225,-73.97824,40.75233,-73.97808
8891,40.75085,-73.9943,40.75115,-73.99407
8892,40.64471,-73.78211,40.64474,-73.78205
8893,40.75006,-73.99134,40.75022,-73.99134
8894,40.75099,-73.99423,40.7512,-73.99403
8895,40.75006,-73.99127,40.75009,-73.99172
8896,40.77403,-73.8731,40.77414,-73.873
8897,40.77409,-73.87316,40.77412,-73.8731
8898,40.77368,-73.8709,40.77372,-73.87087
8899,40.76036,-74.00296,40.76052,-74.00281
8900,40.75601,-73.99057,40.75608,-73.99059
8901,40.74092,-74.00753,40.74092,-74.00753
8902,40.77413,-73.87301,40.77416,-73.87313
8903,40.77391,-73.87294,40.77412,-73.87305
8904,40.77417,-73.8731,40.77418,-73.8729
8905,40.77407,-73.87326,40.7742,-73.873
8906,40.74998,-73.99153,40.75009,-73.9914
8907,40.75001,-73.99131,40.75025,-73.99147
8908,40.75009,-73.99153,40.75041,-73.99127
8909,40.77419,-73.873,40.77421,-73.87306
8910,40.77402,-73.87287,40.77414,-73.87294
8911,40.7409,-74.00758,40.7409,-74.00758
8912,40.75093,-73.99411,40.75114,-73.99407
8913,40.75106,-73.9941,40.7512,-73.99417
8914,40.74996,-73.99154,40.74996,-73.99138
8915,40.74993,-73.99146,40.75011,-73.9914
8916,40.75006,-73.99138,40.75009,-73.99166
8917,40.74991,-73.99143,40.74995,-73.99131
8918,40.77407,-73.87303,40.7741,-73.87315
8919,40.7509,-73.99423,40.75113,-73.99414
8920,40.75106,-73.99419,40.75111,-73.99411
8921,40.74993,-73.99165,40.75003,-73.9914
8922,40.7741,-73.87294,40.77412,-73.87309
8923,40.73987,-74.00238,40.73987,-74.00238
8924,40.74993,-73.99153,40.75003,-73.9915
8925,40.77362,-73.87081,40.77378,-73.87094
8926,40.77407,-73.87301,40.77414,-73.873
8927,40.64464,-73.78192,40.64469,-73.78196
8928,40.73318,-74.00634,40.73337,-74.0063
8929,40.75132,-73.99404,40.75133,-73.99407
8930,40.75125,-73.99401,40.75125,-73.994
8931,40.75106,-73.99419,40.75117,-73.99398
8932,40.74982,-73.9914,40.74988,-73.99163
8933,40.74998,-73.99147,40.75003,-73.99156
8934,40.75104,-73.99408,40.75109,-73.9942
8935,40.75231,-73.97805,40.75241,-73.97821
8936,40.74983,-73.99147,40.75003,-73.99159
8937,40.75228,-73.97795,40.75233,-73.97808
8938,40.74972,-73.99134,40.75014,-73.99137
8939,40.7605,-74.00283,40.76056,-74.00279
8940,40.75112,-73.99408,40.7512,-73.99406
8941,40.77362,-73.87064,40.77378,-73.87095
8942,40.74991,-73.99143,40.74993,-73.99154
8943,40.77408,-73.87302,40.77412,-73.8729
8944,40.77371,-73.87082,40.77376,-73.87088
8945,40.75113,-73.99408,40.75122,-73.99408
8946,40.75104,-73.99426,40.75112,-73.99408
8947,40.7737,-73.87085,40.7737,-73.87085
8948,40.76884,-73.86264,40.76884,-73.86264
8949,40.76042,-74.00289,40.76049,-74.00287
8950,40.75104,-73.99403,40.75106,-73.99405
8951,40.75101,-73.99418,40.75117,-73.99405
8952,40.77399,-73.87299,40.7741,-73.87315
8953,40.75117,-73.9942,40.75117,-73.99417
